51338818007,dfb,243,100
51338821009,cgf,219,70
51338848001,dgc,80,341
51338850502,ege,55,94
51338859517,dac,256,147
51338895084,cdf,217,150
51338912120,ceb,174,25
51338915268,dbc,170,102
51338922861,fea,237,314
51338987576,egc,106,166
51339010447,ggb,147,41
51339018797,geb,48,36
51339023991,fcg,90,255
51339029471,dbg,291,324
51339032448,dec,168,463
51339035108,def,272,233
51339047938,ece,83,90
51339104759,afb,116,106
51339110734,aag,213,114
51339111156,ada,114,428
51339122511,aed,94,75
51339139111,aac,30,131
51339162127,add,38,20
51339177679,bgd,29,139
51339201500,cae,275,162
51339213912,deb,293,167
51339224396,ecf,267,103
51339251273,cbc,200,104
51339253002,cga,189,72
51339285802,daa,257,118
51339289393,bad,73,5
51339292345,fce,226,140
51339312215,ecf,267,92
51339318367,ecb,50,27
51339328080,abf,156,132
51339343254,fbf,110,74
51339354266,eef,217,92
51339357995,bgc,217,214
51339376994,fcf,114,44
51339413652,cbe,122,38
51339416229,ffg,134,217
51339446443,ecg,242,159
51339469113,bce,151,180
51339483202,bcd,36,75
51339488198,edd,152,14
51339500753,dfc,15,63
51339507094,cbf,73,114
51339519930,eeb,288,5
51339529861,dbc,36,115
51339543061,fec,137,100
51339562951,gca,179,86
51339564473,bdb,18,315
51339573423,eaa,233,55
51339615230,dfg,292,214
51339615817,fae,73,234
51339618240,aag,59,115
51339618529,gdf,183,247
51339626458,dfg,187,203
51339645560,bdd,221,59
51339652326,gdb,237,297
51339662681,ffc,134,7
51339665810,agb,13,234
51339679826,bbc,179,96
51339680921,fge,213,95
51339690518,fab,272,554
51339693433,cac,89,74
51339716071,agd,272,72
51339760761,daf,154,222
51339769453,gbf,40,161
51339789925,edb,289,229
51339791506,cbf,73,95
51339865309,ada,38,449
51339870675,cfb,125,362
51339882922,adf,292,151
51339902601,gag,109,86
51339912638,dae,185,122
51339929965,adg,64,368
51339943925,acf,52,14
51339973218,bfg,65,168
51339977634,eea,278,232
51340038359,dea,284,76
51340060805,fga,39,5
51340072382,geg,239,5
51340084908,fad,11,107
51340086782,dab,165,305
51340089258,fdc,140,106
51340092367,ecc,242,194
51340106425,abf,144,138
51340116269,bef,270,272
51340117231,bdf,74,161
51340183184,bgg,137,126
51340183428,fgf,103,133
51340214906,dga,10,340
51340231881,afa,38,27
51340235956,fbd,285,177
51340318337,gad,73,216
51340323370,age,218,159
51340325500,feg,72,76
51340332207,fef,296,27
51340371393,gcf,218,269
51340392624,daa,42,105
51340394895,aga,236,94
51340428563,dfa,169,227
51340435080,bge,246,319
51340440081,bfd,232,302
51340440684,ffb,176,325
51340471216,eac,278,368
51340493141,ffc,260,7
51340508962,aae,10,97
51340514523,beb,39,197
51340520697,bfc,159,60
51340529152,dad,214,154
51340530219,egd,88,11
51340543756,ddg,109,179
51340547794,gec,120,71
51340573057,ccb,298,90
51340583234,bfe,201,121
51340586790,bdg,1,105
51340607980,gef,106,174
51340634865,aee,181,16
51340638430,dcg,28,218
51340649646,ccc,56,240
51340673341,aac,159,141
51340681906,efd,116,87
51340683397,cee,157,78
51340686109,cbd,47,84
51340696606,cab,299,117
51340725759,ede,88,90
51340735565,cga,165,59
51340753735,egg,182,152
51340764517,gbc,225,14
51340772802,gfe,98,77
51340800446,bde,123,102
51340807756,bba,10,245
51340819553,fag,188,96
51340843975,ddc,40,176
51340846859,cee,96,85
51340867125,cdb,183,119
51340867133,cgg,173,163
51340881087,bga,175,283
51340910302,fdg,151,164
51340921282,baa,20,10
51340921722,bge,282,303
51340956533,beg,258,241
51340963668,ead,124,17
51340985723,cfa,158,352
51341001870,ged,228,109
51341005709,cdc,211,143
51341012509,fbb,205,163
51341017368,eag,6,9
51341041238,gad,92,194
51341052505,dbf,27,5
51341088744,dba,124,146
51341091386,dbd,129,132
51341101822,cbc,11,91
51341103139,egf,56,90
51341113425,fcb,44,76
51341126056,dda,246,366
51341133974,ead,73,17
51341156270,cec,165,241
51341168973,afd,54,72
51341173865,gff,114,51
51341180727,abd,225,127
51341207874,aea,8,45
51341214757,dcd,117,224
51341216916,cce,204,104
51341262287,gcc,197,26
51341294359,fdb,136,43
51341304094,abf,14,136
51341309474,ddf,175,157
51341316595,ebd,40,216
51341318650,dce,61,217
51341329923,dcc,15,65
51341331412,fca,108,177
51341338948,agc,74,186
51341339963,aee,36,16
51341348557,dca,55,68
51341362569,aef,66,383
51341362972,gca,20,80
51341368969,bge,139,327
51341369291,dee,244,213
51341374377,adf,5,178
51341395787,acg,238,151
51341397637,bca,45,49
51341424772,bfb,139,32
51341437586,fce,267,140
51341447179,ffa,232,242
51341449760,aeg,104,220
51341450292,fga,248,5
51341466414,dbb,18,106
51341471587,gea,279,77
51341486224,aba,102,195
51341486528,fgb,91,138
51341498372,aeb,102,62
51341499627,caf,240,209
51341500761,aab,232,135
51341526635,aff,118,138
51341531035,fdd,44,171
51341542317,bfe,227,127
51341572607,gbg,256,41
51341579967,bbd,285,257
51341589672,adb,114,147
51341617906,eda,56,183
51341641423,fbf,157,84
51341644542,fdf,283,42
51341650978,ccf,17,180
51341660640,faa,99,256
51341661938,aae,132,89
51341666058,bac,74,194
51341700912,faf,265,259
51341708098,bgc,110,207
51341743528,gdg,162,65
51341753023,aca,194,175
51341768120,gcd,155,164
51341786931,ace,92,337
51341796898,dag,44,116
51341811199,dga,88,343
51341819567,baa,22,10
51341830297,dff,282,11
51341850852,ged,15,125
51341871991,feg,50,88
51341892875,cfa,80,299
51341895357,fda,50,211
51341896301,ggc,86,218
51341903567,ead,288,18
51341927179,gcg,245,201
51341937544,geg,76,5
51341940714,bda,6,88
51341949670,cad,41,129
51341953060,bed,183,92
51341968270,aaa,159,205
51341991898,ffb,68,295
51341999822,gce,46,149
51342006197,baf,204,173
51342035440,ebf,223,132
51342041868,gdd,274,110
51342047115,dcd,187,206
51342068272,eaf,134,229
51342072697,cae,141,131
51342095181,dbd,289,118
51342121187,ggd,72,66
51342146114,geg,220,5
51342162528,cgd,146,362
51342199418,ggf,148,69
51342233103,ffb,88,280
51342237029,dbb,70,90
51342243123,fcd,136,256
51342244474,gfa,163,5
51342252610,def,284,270
51342256373,fbc,240,83
51342295402,gdb,105,258
51342319344,ccd,59,87
51342373807,ege,1,98
51342383164,ffb,214,249
51342423365,bgb,63,29
51342470971,eag,26,9
51342474891,ged,244,135
51342477151,gaf,226,5
51342484522,gbb,263,226
51342490528,fac,36,143
51342498611,gec,62,60
51342530776,bae,277,70
51342639143,abc,215,249
51342660287,fed,24,196
51342688149,ddb,115,45
51342688566,eda,196,146
51342693850,fcd,228,240
51342695510,ceg,188,49
51342727737,bcg,253,5
51342740588,ebb,265,281
51342746348,eeg,43,195
51342746476,cdg,169,133
51342775013,gff,262,58
51342777598,cdb,13,121
51342783818,aac,267,138
51342784945,bbf,68,85
51342812371,agf,247,147
51342835325,fbg,81,166
51342852787,bea,154,337
51342872149,eaf,63,183
51342877904,bge,185,310
51342885324,afa,94,30
51342887347,edd,189,14
51342909386,ccg,224,86
51342952576,gfe,82,70
51342989034,ddd,297,145
51343005111,cgc,42,202
51343019810,ded,261,11
51343022625,fgg,18,112
51343036278,ceg,167,55
51343042926,ffe,124,294
51343052419,gde,162,292
51343080606,gaf,4,5
51343086672,cda,115,79
51343089970,fbe,148,162
51343100745,ged,90,110
51343115855,bff,170,150
51343137763,abb,133,22
51343140748,bdg,53,97
51343144728,edg,200,26
51343163837,bdd,26,69
51343177989,acg,131,170
51343185616,aec,169,170
51343241064,cge,171,74
51343249249,dge,244,62
51343255437,adc,204,277
51343272275,cfg,252,86
51343279445,abb,83,22
51343287553,dcd,92,164
51343287716,efa,191,213
51343336164,cee,253,75
51343338828,fgd,49,38
51343348289,ede,281,92
51343357642,bee,120,71
51343366081,fba,134,165
51343366168,bbg,194,26
51343370953,eee,11,280
51343375229,ede,234,77
51343377817,gec,38,54
51343390111,afc,243,25
51343398099,dfg,46,184
51343399375,cbb,245,219
51343402298,cac,81,59
51343425020,eae,100,187
51343495748,ccg,148,97
51343498706,gae,180,301
51343501210,dbe,198,164
51343511834,dde,37,122
51343526719,cca,60,196
51343546081,dee,123,236
51343551239,gda,94,202
51343558143,bcf,64,21
51343566013,aed,263,73
51343567074,bcb,248,52
51343584990,dcf,192,134
51343601093,bbd,208,272
51343617605,fbb,53,156
51343628012,gce,138,128
51343638558,bda,75,98
51343639744,acd,247,14
51343653898,bbg,237,28
51343657138,abe,295,39
51343663195,bbg,56,31
51343668028,gac,218,81
51343677671,dgb,151,205
51343713951,dac,1,157
51343715952,cbg,258,188
51343719223,eab,294,40
51343730151,gcc,189,28
51343730642,cfa,208,281
51343756447,cae,121,106
51343773449,gba,252,118
51343786652,ebe,229,40
51343797779,cgg,39,145
51343818619,eed,255,71
51343821511,eba,280,14
51343861689,aad,74,129
51343864271,gge,205,178
51343871242,dgc,175,402
51343873048,efa,71,238
51343885108,bdb,190,374
51343903519,afg,27,43
51343905288,agc,273,213
51343919456,bge,55,303
51343961632,bfg,233,176
51343984698,daa,182,100
51343993977,adf,175,179
51343997119,feb,27,85
51343997700,ade,291,50
51344003232,ccf,290,171
51344023676,dee,97,243
51344032727,dga,279,318
51344041855,gfc,66,200
51344045731,fbf,231,67
51344060420,cda,216,79
51344120304,gfg,97,27
51344153619,fea,286,351
51344170936,efc,166,42
51344189204,cgb,221,81
51344193179,gab,56,14
51344222081,daf,141,184
51344228572,cca,201,223
51344266406,efg,207,133
51344267322,ced,132,165
51344267369,egb,123,50
51344277107,dda,126,322
51344279282,dae,155,103
51344282458,bfe,57,116
51344319218,acb,246,175
51344342397,cef,102,158
51344345691,egd,244,12
51344352692,gfa,192,5
51344368139,cag,164,71
51344389884,fgc,64,256
51344399959,bca,79,45
51344437543,gea,103,87
51344437572,abb,107,19
51344462915,fag,254,88
51344497949,bfg,237,183
51344501885,gaf,184,5
51344534237,feb,287,86
51344548514,gge,189,165
51344551968,aaf,41,229
51344610291,acf,46,16
51344632791,gbe,195,55
51344676944,age,41,163
51344689526,bcd,233,61
51344698020,gee,278,137
51344715489,agc,86,230
51344724414,gaa,42,101
51344752092,cfd,72,17
51344752743,dfe,10,5
51344774420,fff,186,29
51344782030,fgb,101,117
51344797896,baf,216,192
51344801291,fca,3,191
51344802121,afe,253,131
51344803542,efd,118,97
51344822031,fcg,218,288
51344828174,dgf,25,47
51344839889,ede,74,66
51344841470,bae,256,71
51344849318,fdg,47,195
51344859968,cad,86,130
51344878313,gfd,274,83
51344904530,aed,65,67
51344906982,fdc,103,104
51344912846,gda,70,212
51344914108,cbd,153,69
51344942541,fgf,46,110
51344945025,cdf,167,162
51344948240,afd,64,81
51344949132,dgd,241,200
51344955405,bdb,172,422
51344980633,ddf,110,147
51344984783,fge,5,110
51344998939,gbg,278,41
51345014042,dfe,264,5
51345027712,eec,110,261
51345049087,dfc,172,52
51345049307,cgc,212,224
51345049935,fee,240,208
51345056104,eca,148,278
51345064235,aad,107,149
51345065466,feb,239,79
51345097250,bec,93,143
51345102426,bfg,93,157
51345145059,abf,217,123
51345185374,ffd,211,135
51345227994,fbf,132,59
51345243934,dfd,244,93
51345248307,fef,97,22
51345252771,edf,217,105
51345261658,bce,156,160
51345262533,edb,14,256
51345280603,bad,58,5
51345290398,bbb,1,245
51345303167,eee,121,226
51345329883,aac,179,147
51345341251,cfc,4,9
51345365888,deb,97,140
51345366275,bed,155,97
51345368818,edf,37,92
51345397555,fdf,224,34
51345406342,bee,79,80
51345419578,bcc,132,36
51345439757,dcb,251,38
51345446308,deg,125,167
51345449534,bgb,93,24
51345450200,cca,4,216
51345451994,gee,6,158
51345476702,def,120,237
51345482687,acc,60,159
51345482711,aaf,200,272
51345482950,edd,251,13
51345483842,cdb,287,99
51345508876,bfd,190,277
51345532277,aec,39,149
51345541270,ded,76,12
51345562632,cba,182,79
51345569370,beg,289,267
51345579382,agg,278,109
51345608288,fce,173,161
51345623393,bca,173,51
51345636048,fad,33,121
51345701922,cea,90,145
51345702257,fbf,149,66
51345729446,gcb,55,64
51345734121,ggg,14,273
51345734306,ecc,245,190
51345748165,efc,33,41
51345770716,gga,1,293
51345781337,caf,270,217
51345800032,dfb,51,81
51345803767,bgc,176,192
51345881959,ebg,98,152
51345882618,ccb,178,85
51345895610,fab,214,609
51345906240,ece,286,72
51345939195,ega,193,136
51345957620,fec,131,94
51345958091,caa,289,165
51345968866,afd,277,86
51345977912,eda,186,129
51346017004,efb,59,68
51346017726,aeb,159,73
51346025206,dgg,192,53
51346033855,gdc,267,271
51346036756,bag,285,145
51346041051,gcg,259,172
51346042062,cfe,281,112
51346059279,dea,161,84
51346068809,fda,31,238
51346072274,edc,134,5
51346081242,dff,296,10
51346097969,agd,264,58
51346103817,aea,249,40
51346106265,add,4,18
51346131888,aca,155,155
51346171149,acd,93,11
51346173309,ebc,158,156
51346173482,fff,131,33
51346178560,eea,291,243
51346182833,dbd,246,112
51346185956,cbg,73,182
51346230679,bff,220,168
51346236976,ggf,2,74
51346244253,ccb,180,99
51346247386,cde,279,197
51346259184,bfc,20,71
51346260474,fae,119,248
51346277527,bgf,2,12
51346306691,ecg,209,163
51346348799,aef,291,371
51346374323,gce,89,130
51346374590,cdd,224,140
51346379337,bfe,246,128
51346385688,gdf,297,284
51346387788,ggc,41,220
51346391210,dac,275,153
51346449363,dcg,69,235
51346452890,fbg,139,146
51346464190,eeb,230,5
51346469534,bff,247,134
51346474859,dae,37,111
51346480586,bbe,141,136
51346483064,gee,147,188
51346495439,gae,252,270
51346509724,aae,81,95
51346579089,efe,146,160
51346592795,dgc,62,321
51346604317,cgd,127,394
51346607140,eff,41,91
51346608508,beg,146,293
51346639097,fdf,43,38
51346673473,afb,210,107
51346706059,fda,95,204
51346722348,dbg,29,301
51346747378,cbf,263,78
51346759215,dbb,102,98
51346791527,ggg,201,251
51346797139,agb,210,273
51346823598,cfb,214,419
51346826116,egc,42,137
51346917860,gfb,94,205
51346958217,dec,151,463
51346962267,fde,200,106
51346999593,aag,238,108
51347002182,dcc,274,70
51347018081,ebg,119,155
51347126017,age,276,145
51347126641,bfa,122,51
51347183085,agb,88,256
51347188470,dbd,150,108
51347250292,ecd,68,153
51347296892,bbg,155,30
51347316785,fda,218,185
51347322127,dcd,218,141
51347325531,gbd,134,72
51347326032,cff,159,155
51347345265,gff,168,63
51347374121,dgb,277,176
51347383023,bef,30,296
51347407949,eaa,14,45
51347410335,fcc,33,82
51347411993,feg,126,77
51347413507,egg,149,139
51347414480,ada,159,449
51347418320,fdc,14,94
51347418371,fga,72,5
51347436750,eag,229,9
51347452582,caa,37,140
51347479467,aba,283,187
51347488565,bgd,263,141
51347505584,bab,194,39
51347510546,cdd,285,131
51347511582,cfa,123,320
51347519793,eba,121,12
51347521266,cdc,24,115
51347528507,ega,91,134
51347555623,cda,105,71
51347580238,bgg,85,118
51347585985,dad,127,149
51347593291,ddg,135,213
51347604139,cce,65,123
51347612694,dcf,159,131
51347614959,gbe,143,49
51347617642,gdd,73,121
51347623985,bfb,16,26
51347625510,bdc,66,66
51347626820,bdf,268,143
51347642124,ceb,114,28
51347654602,gcf,216,266
51347658006,ffd,31,114
51347672628,ceg,254,47
51347674069,fbf,273,78
51347710889,gbc,91,15
51347717101,age,56,166
51347737857,cag,253,76
51347760975,dbc,130,102
51347784754,ebd,170,231
51347788671,ccd,270,95
51347814916,fcf,75,36
51347824939,gbb,48,212
51347839389,age,57,134
51347848658,bba,273,225
51347872401,gad,241,225
51347902566,gfd,228,69
51347907435,eab,273,41
51347948558,ggd,52,75
51347958804,dgc,200,362
51347992367,gab,218,11
51347994935,dbd,161,90
51348008843,edf,299,106
51348018136,cfg,216,89
51348037929,gda,143,212
51348045279,gee,184,216
51348050833,bae,183,63
51348052698,ffc,189,7
51348083376,gbg,78,42
51348100572,eee,121,205
51348103929,eef,133,90
51348104146,ccg,234,106
51348107973,bff,212,112
51348113704,cfd,152,16
51348116052,cea,221,145
51348118469,adg,277,404
51348138647,eeg,98,156
51348139832,ced,163,160
51348160879,geg,38,5
51348169258,ffg,36,173
51348200586,aeg,41,226
51348204786,agf,42,136
51348212757,geb,92,38
51348219786,ada,67,534
51348234714,egd,223,9
51348235537,bcb,299,55
51348238119,fdf,233,44
51348249308,bce,7,140
51348250924,bbd,127,282
51348288884,fgd,202,37
51348327482,daf,264,152
51348351774,gfe,251,79
51348382561,fbd,267,159
51348410692,eac,139,338
51348423249,feg,286,79
51348429991,dbb,91,85
51348433110,eeb,73,5
51348435503,aaf,235,223
51348459465,abg,166,5
51348469625,aef,94,393
51348477617,bga,110,260
51348498400,fge,213,127
51348507676,eeg,59,174
51348522287,fcc,104,65
51348522460,bea,136,279
51348525778,cge,59,81
51348572074,cgf,10,81
51348603462,edc,30,5
51348607675,dbf,99,5
51348641798,fdd,191,167
51348656087,ecb,166,28
51348675681,aga,153,91
51348678194,agc,297,236
51348700788,gdb,232,294
51348710956,bac,120,176
51348713937,afe,274,120
51348730356,fba,17,156
51348732532,gga,97,325
51348746621,ecc,292,190
51348749890,dgg,225,55
51348763555,dab,24,326
51348797722,bde,15,85
51348805574,beb,6,202
51348809613,dca,207,60
51348840788,dba,232,134
51348841479,dce,134,249
51348847371,cbd,204,66
51348848635,bcb,2,64
51348858755,eff,108,86
51348858879,bae,123,57
51348863280,fee,8,178
51348867412,fbd,263,166
51348883886,gcd,133,164
51348886632,dff,171,8
51348905125,gbf,25,189
51348957105,ggb,254,34
51348970433,acf,248,13
51348988330,gga,19,338
51348996062,aaa,160,196
51349024963,fcd,149,278
51349032345,gbg,296,40
51349057706,ecf,240,84
51349081066,bfd,86,304
51349086134,ege,119,104
51349087910,bab,200,33
51349096329,egf,279,99
51349096434,geb,62,34
51349118945,cac,97,65
51349124942,dce,242,276
51349128091,eae,299,185
51349137422,cab,278,119
51349167162,bbe,201,134
51349210258,cbe,186,34
51349218861,ccb,257,99
51349229780,ede,65,63
51349232557,ead,221,19
51349244296,eee,176,190
51349247676,faf,31,266
51349253605,efc,42,40
51349269291,bae,92,51
51349274069,gff,240,52
51349294967,dgf,252,55
51349312695,aag,69,122
51349315116,aee,266,15
51349336933,baa,89,8
51349346308,agd,160,53
51349361212,gfe,270,91
51349362641,fgf,58,106
51349371284,ged,100,108
51349371526,aae,59,83
51349422289,ccc,122,199
51349430936,ddc,169,188
51349439234,aff,224,158
51349507211,bec,74,134
51349532614,ead,281,19
51349534095,fbe,149,166
51349548139,dce,10,300
51349583427,fec,150,94
51349591125,bda,12,110
51349610642,cga,194,64
51349615774,cfd,25,17
51349618712,edg,260,29
51349622479,ggg,41,203
51349637218,bbc,194,89
51349653445,gag,296,93
51349673700,fbg,109,146
51349692486,cad,98,117
51349697166,dfa,180,254
51349713224,aef,171,330
51349736484,eaa,7,41
51349753508,fcb,26,65
51349770963,fac,257,134
51349784528,gdc,178,322
51349804417,ffa,272,263
51349815801,fcc,88,57
51349904277,cbc,132,101
51349911602,cef,209,158
51349919123,gac,287,83
51349926348,gfa,44,5
51349935780,egc,28,117
51349988160,ceg,50,38
51349991228,fce,102,128
51350006595,eaf,216,150
51350009588,ebf,239,129
51350013882,cfa,277,323
51350017007,ddb,53,49
51350078521,dgf,87,45
51350092700,afa,137,24
51350102257,cec,39,262
51350114038,gdg,99,77
51350146975,bcc,158,38
51350157669,ebb,117,289
51350182706,ade,283,45
51350194226,dga,243,362
51350194463,aaa,37,178
51350206592,gca,111,84
51350234021,aae,5,87
51350253107,cea,102,145
51350296099,efb,282,73
51350301318,ded,232,10
51350311628,gfe,60,74
51350330704,abd,175,140
51350342869,bcg,42,5
51350344367,dda,85,325
51350349948,cgb,77,69
51350366540,gef,227,203
51350376481,ccf,262,193
51350396459,faa,53,227
51350415852,fda,55,148
51350425931,gce,177,148
51350428368,ebe,280,39
51350437939,dfa,93,243
51350469297,bed,251,107
51350474478,gcg,61,197
51350498258,fab,80,542
51350517671,fag,105,70
51350530787,adf,31,175
51350550888,bee,154,77
51350579108,ffb,8,216
51350645361,bbc,109,76
51350682257,bbe,163,111
51350688791,eea,96,194
51350697825,fae,54,205
51350699333,aab,110,130
51350710339,dag,114,118
51350723834,gad,75,213
51350738551,aeb,125,77
51350746086,dee,265,245
51350751403,aea,272,32
51350760782,afe,91,120
51350764153,abc,148,273
51350781839,bda,87,96
51350783330,adb,139,123
51350785741,cee,95,84
51350792894,gde,180,318
51350805230,fdg,256,161
51350810478,adc,105,232
51350844751,gca,213,73
51350879403,cbe,162,32
51350882440,gdc,145,296
51350883815,ddf,11,133
51350899465,egb,72,41
51350908014,cdf,283,144
51350909426,adc,227,211
51350922553,bcb,222,69
51350932349,bed,85,90
51350979701,acc,217,151
51350990779,afg,97,51
51351016785,dff,208,9
51351045201,dad,127,134
51351051240,afc,193,28
51351083905,faf,167,305
51351092615,dfb,145,65
51351110807,edb,116,256
51351125149,feb,242,90
51351139114,bbf,280,71
51351152478,abd,286,142
51351178353,fbc,100,86
51351178824,caf,6,188
51351179454,fea,199,280
51351196539,aad,202,131
51351214354,fdf,239,39
51351214496,gbc,98,12
51351217906,aed,40,79
51351234931,afg,18,47
51351237236,afb,161,109
51351250041,cbe,220,28
51351262420,dee,176,196
51351276101,fdb,99,42
51351297157,gfd,112,64
51351300417,aed,172,91
51351308181,abe,260,39
51351319627,gdg,278,73
51351319734,egf,106,96
51351328614,cdf,205,118
51351334399,dad,98,129
51351337715,acg,148,188
51351347370,cgd,256,453
51351348895,aec,116,137
51351369309,cdd,26,108
51351425439,ddb,75,45
51351433440,ffe,203,273
51351465749,fbb,271,166
51351481186,ggg,62,188
51351497087,egd,162,10
51351514346,adf,53,192
51351562184,ace,257,377
51351578332,bgd,149,153
51351586636,bbb,249,213
51351598475,gee,198,211
51351604755,bgf,171,10
51351626936,add,263,16
51351630687,fgg,242,98
51351645840,bcd,186,50
51351678762,cgc,196,262
51351718415,gfc,35,222
51351721314,ecb,156,29
51351738281,bed,149,101
51351753647,dab,257,368
51351769557,gbc,204,13
51351773050,cdg,275,155
51351781554,feg,201,80
51351821444,dec,236,449
51351837578,dde,240,114
51351837978,gcb,197,72
51351884405,cda,254,69
51351884803,afb,245,95
51351918213,gba,253,135
51351919362,geg,195,5
51351924279,geg,98,5
51351929789,feg,260,84
51351962655,fdc,243,91
51351978354,efa,79,245
51352003687,ddf,211,156
51352004511,acf,246,11
51352014395,ega,114,112
51352027088,agb,167,245
51352043220,adc,270,192
51352044547,cca,268,207
51352059578,bee,119,65
51352066123,gec,188,46
51352071994,fed,14,192
51352079689,acb,28,204
51352081324,fgb,95,108
51352090684,agg,248,113
51352120101,deg,183,156
51352166455,bce,157,135
51352175863,fad,82,140
51352202282,daa,151,93
51352214952,cbb,276,190
51352221360,bcf,125,18
51352267829,dfd,50,87
51352271792,fbg,239,144
51352335840,dfg,119,176
51352341848,gcb,186,59
51352362974,edd,111,13
51352381282,cgb,116,70
51352399675,fff,267,33
51352405753,ecc,34,197
51352415262,eec,263,227
51352443635,bdg,163,97
51352448357,bae,22,46
51352481405,eef,63,97
51352492005,cbf,30,81
51352512351,ecf,105,94
51352512871,gfg,217,22
51352519962,gge,131,158
51352574618,gbc,44,15
51352586048,ddd,43,136
51352598067,gac,293,94
51352598131,fcg,132,256
51352603349,abc,67,253
51352607622,feg,99,89
51352648003,cfb,137,339
51352654806,cfd,88,15
51352716935,cbg,229,174
51352734151,baf,117,213
51352746561,dgd,155,182
51352758596,fbg,206,129
51352767862,gae,80,291
51352810787,cae,75,95
51352818050,cbb,163,226
51352819243,dae,131,103
51352830648,bfa,15,41
51352844300,ccb,55,92
51352855215,cgg,57,152
51352868939,cce,260,109
51352872247,ffc,120,7
51352876382,dab,280,298
51352883766,fac,9,128
51352888549,dbe,111,168
51352888660,ace,169,309
51352888930,aeb,105,90
51352904966,adc,123,209
51352910532,bff,47,115
51352946843,bga,181,218
51352972765,dfe,209,5
51352973648,dad,134,114
51352980563,edb,243,291
51353003756,fbe,252,195
51353045531,abg,124,5
51353049025,cfa,274,277
51353051221,bgb,20,23
51353059085,aab,229,117
51353059233,bdd,68,78
51353069833,gaa,68,112
51353076945,bea,2,223
51353081027,ecg,198,149
51353100045,fef,163,25
51353110662,cdd,67,104
51353127786,gcc,18,25
51353129195,gea,119,80
51353133589,dde,147,92
51353134050,eba,137,13
51353136518,dge,74,69
51353146239,ggf,284,61
51353152006,dcf,238,134
51353156337,ebf,50,117
51353170070,eda,96,121
51353189325,gbb,183,243
51353201584,cfe,209,109
51353236199,abe,171,35
51353247238,eac,102,304
51353256025,ada,258,453
51353263366,eed,28,59
51353267294,aac,265,173
51353277715,cba,112,70
51353307025,aeg,294,255
51353324823,cdc,44,133
51353389071,age,124,136
51353411366,dff,194,10
51353434299,fbb,67,179
51353434340,eca,124,319
51353434642,eff,11,100
51353453202,ggc,220,193
51353458128,gef,156,233
51353465333,cca,75,223
51353484990,bcc,25,35
51353492653,ede,52,73
51353502614,deg,284,148
51353512538,fdd,197,198
51353515445,dcb,132,35
51353524224,fca,222,192
51353525229,abd,125,139
51353537010,fbf,172,72
51353577541,fde,194,103
51353580250,fdf,226,31
51353597094,ecd,39,174
51353623797,cgf,163,66
51353652523,bfe,260,147
51353656939,efc,137,32
51353665023,fed,112,172
51353676268,bca,86,52
51353689010,beg,212,243
51353698988,efd,34,108
51353708302,gdg,161,82
51353711100,gaf,153,5
51353734959,geg,7,5
51353750646,fcf,243,32
51353761081,eab,39,41
51353763205,bge,2,309
51353764254,bcb,3,66
51353772381,bfe,37,136
51353776191,ffg,147,171
51353814298,bdb,132,413
51353866871,dcd,219,117
51353883880,eca,196,315
51353894133,fda,146,145
51353896309,gdd,258,99
51353902549,bcd,154,48
51353929683,cfa,176,290
51353936346,geb,10,34
51353973337,cac,31,74
51353991781,fag,82,58
51354035488,fea,59,232
51354035833,eff,242,99
51354064542,efg,225,122
51354080691,bgg,202,136
51354097951,cgd,275,466
51354101473,ccc,40,214
51354130525,fgc,247,227
51354143625,gef,47,212
51354149330,bad,89,5
51354152357,ceb,83,26
51354158008,ddb,98,45
51354168633,bbb,40,217
51354179852,gce,68,139
51354180347,abb,186,18
51354198342,bce,82,143
51354202952,eed,265,67
51354214516,ece,264,73
51354215027,aed,54,98
51354225547,ecg,209,153
51354249597,dac,158,160
51354254420,fba,135,138
51354256108,eef,290,108
51354269141,afc,199,28
51354279129,cga,55,72
51354285990,ffd,244,114
51354289094,bdf,232,122
51354299801,ggg,119,180
51354324564,dfc,244,44
51354357734,cgg,5,133
51354394694,cdb,260,99
51354436074,cde,32,234
51354456770,abf,257,99
51354470495,cfa,97,234
51354483693,ccg,114,110
51354497818,bgd,64,156
51354502483,fcd,65,230
51354506826,deb,26,119
51354528689,dfd,207,84
51354554466,cfc,6,9
51354556966,cee,20,97
51354575009,ebg,79,137
51354582367,bgb,293,26
51354611459,dce,282,279
51354631750,fba,76,122
51354639510,efc,56,30
51354644981,cee,232,113
51354649193,gef,2,228
51354674071,deg,167,136
51354683786,faf,285,332
51354707210,cfd,80,14
51354714275,dcg,251,263
51354719642,fce,180,125
51354723444,adg,207,420
51354730138,efb,185,59
51354735556,gbc,125,14
51354742889,gba,167,155
51354742936,bag,67,130
51354755505,bgf,114,10
51354775264,gfd,122,62
51354784636,aad,185,120
51354796565,bba,9,184
51354797363,caa,1,144
51354808491,ede,16,69
51354810817,bfg,161,169
51354821206,def,23,196
51354834762,cef,223,143
51354869808,gbe,111,56
51354888845,eeb,275,5
51354892795,eeg,286,196
51354894960,deg,12,131
51354911842,gde,152,318
51354928923,fgg,64,90
51354938142,efe,287,160
51354974803,ggb,165,39
51354975534,bac,64,153
51354984108,cfc,231,10
51355003434,bef,295,266
51355010963,daf,36,136
51355034534,ecc,231,183
51355059200,dfg,151,172
51355060569,fgb,156,96
